"Latest: Time (s)","Latest: Position (m)","Latest: Velocity (m/s)","Latest: Acceleration (m/s²)"
0.05,0.183162,0.00495444444444,0.0666732716049
0.1,0.183505,0.00276305555556,0.334922561728
0.15,0.183162,0.0152063333333,0.93769212963
0.2,0.184534,0.0539272222222,2.23720691358
0.25,0.182819,0.214756111111,3.91275132716
0.3,0.1991115,0.503257222222,4.40317780864
0.35,0.2364985,0.734496388889,3.31646064815
0.4,0.278859,0.843875277778,1.89544552469
0.45,0.3229345,0.893419722222,0.981890432099
0.5,0.3685535,0.922003055556,0.537843055556
0.55,0.4155445,0.940010555556,0.330296296296
0.6,0.4628785,0.9509675,0.239941203704
0.65,0.5105555,0.962019722222,0.19891882716
0.7,0.55909,0.971928611111,0.145933796296
0.75,0.6079675,0.977454722222,0.0807214506173
0.8,0.6570165,0.979074444444,0.0314945987654
0.85,0.705894,0.979455555556,0.00492268518519
0.9,0.754943,0.979646111111,-0.0172029320988
0.95,0.803992,0.97755,-0.0331354938272
1,0.852698,0.975358611111,-0.0338765432099
1.05,0.901404,0.974786944444,-0.0452569444444
1.1,0.9502815,0.972023888889,-0.0703467592593
1.15,0.998816,0.966211944444,-0.0619305555556
1.2,1.046836,0.962210277778,0.0103217592593
1.25,1.094513,0.967545833333,0.0784983024691
1.3,1.143562,0.973929444444,0.0832092592593
1.35,1.192268,0.975644444444,0.0831563271605
1.4,1.240974,0.979550833333,0.112057253086
1.45,1.28968,0.991079444444,0.066800308642
1.5,1.340787,0.990698333333,-0.0520322530864
1.55,1.3893215,0.980027222222,-0.0762222222222
1.6,1.4380275,0.980694166667,-0.0542024691358
1.65,1.487591,0.978026388889,-0.0760104938272
1.7,1.5361255,0.9715475,-0.0707172839506
1.75,1.5844885,0.968975,-0.0347234567901
1.8,1.6328515,0.969356111111,-0.0136035493827
1.85,1.6815575,0.968212777778,0.00550493827162
1.9,1.729749,0.967355277778,0.0652652777778
1.95,1.7779405,0.972976666667,0.140428858025
2,1.826475,0.987458888889,0.102952932099
2.05,1.8774105,0.989269166667,-0.0407577160494
2.1,1.9261165,0.978026388889,-0.0967598765432
2.15,1.974651,0.974882222222,-0.0635185185185
2.2,2.0235285,0.973167222222,-0.0379523148148
2.25,2.072063,0.971166388889,-0.00497561728395
2.3,2.1205975,0.971166388889,0.0491739197531
2.35,2.1689605,0.9749775,0.116556481481
2.4,2.2176665,0.986791944444,0.109675308642
2.45,2.268259,0.988221111111,0.0461567901234
2.5,2.316279,0.991174722222,-0.0252486111111
2.55,2.3675575,0.989364444444,-0.153238425926
2.6,2.416092,0.971642777778,-0.193096296296
2.65,2.464112,0.9646875,-0.124019907407
2.7,2.5126465,0.957351111111,-0.0123331790123
2.75,2.559123,0.964211111111,0.0815683641975
2.8,2.6090295,0.972023888889,0.0500737654321
2.85,2.656878,0.970308888889,-0.0124390432099
2.9,2.705927,0.969546666667,-0.0570078703704
2.95,2.7541185,0.963353611111,-0.0709819444445
3,2.8021385,0.959828333333,-0.0340882716049
3.05,2.8498155,0.960781111111,-0.00322885802469
3.1,2.89835,0.960304722222,0.0297478395062
3.15,2.946027,0.959828333333,0.122590740741
3.2,2.993704,0.970023055556,0.233060030864
3.25,3.042067,0.994890555556,0.134765123457
3.3,3.094889,0.990698333333,-0.0863851851852
3.35,3.14188,0.973548333333,-0.1029
3.4,3.190929,0.975644444444,-0.0338765432099
3.45,3.239292,0.979550833333,-0.091837191358
3.5,3.290056,0.966307222222,-0.122326080247
3.55,3.336018,0.953063611111,0.0964422839506
3.6,3.3835235,0.970880555556,0.43859537037
3.65,3.4329155,1.00603805556,0.559756944444
3.7,3.4843655,1.02861888889,0.517146604938
3.75,3.531871,1.1053175,-0.320048641975
3.8,3.6057875,0.997463055556,-1.12394430556
3.85,3.6301405,0.910665,-0.498466867284
3.9,3.688622,0.961314666667,-0.0232001388893
3.95,3.731154,0.936723472222,0.0919483487648
4,3.780203,0.962496111111,0.319254660493
