"Latest: Time (s)","Latest: Position (m)","Latest: Velocity (m/s)","Latest: Acceleration (m/s²)"
0.05,0.183505,-0.001715,0.0150644753086
0.1,0.183505,-0.00271541666667,0.128249182099
0.15,0.183162,-0.001372,0.478310324074
0.2,0.1829905,0.0198177777778,1.33188276235
0.25,0.1836765,0.0927052777778,2.9185541821
0.3,0.184877,0.310700833333,4.37845851852
0.35,0.2104305,0.608729722222,4.28617669753
0.4,0.2515905,0.802429444444,2.89003966049
0.45,0.2958375,0.887798333333,1.5220625
0.5,0.3417995,0.924099166667,0.719664814815
0.55,0.388619,0.942964166667,0.3472875
0.6,0.4364675,0.9526825,0.180286728395
0.65,0.4841445,0.956874722222,0.124866820988
0.7,0.531993,0.963067777778,0.118250308642
0.75,0.580356,0.970213611111,0.0919430555556
0.8,0.6292335,0.973643611111,0.0436689814815
0.85,0.6779395,0.972881388889,0.0217550925926
0.9,0.7263025,0.9749775,0.0176263888889
0.95,0.775523,0.975739722222,0.000529320987659
1,0.8240575,0.973643611111,0.00661651234568
1.05,0.872592,0.976216111111,0.0157208333333
1.1,0.9218125,0.976597222222,0.00370524691358
1.15,0.970347,0.975644444444,0.00725169753086
1.2,1.0192245,0.976978333333,0.0179969135802
1.25,1.068102,0.97755,0.0323415123457
1.3,1.1169795,0.979265,0.0577489197531
1.35,1.165857,0.983457222222,0.0679648148148
1.4,1.2150775,0.990793611111,-0.00772808641975
1.45,1.26567,0.984981666667,-0.123172993827
1.5,1.3138615,0.9732625,-0.146516049383
1.55,1.3625675,0.967926944444,-0.114280401235
1.6,1.410759,0.961924444444,-0.0699233024691
1.65,1.4586075,0.959828333333,-0.00883966049384
1.7,1.506456,0.962591388889,0.0224961419753
1.75,1.5549905,0.964020555556,0.0201671296296
1.8,1.6030105,0.963067777778,0.0422927469136
1.85,1.6510305,0.96726,0.0776513888889
1.9,1.6997365,0.971642777778,0.0887671296297
1.95,1.747928,0.979646111111,0.031600462963
2,1.7981775,0.978312222222,-0.0824682098765
2.05,1.846369,0.966593055556,-0.109357716049
2.1,1.894389,0.961924444444,-0.0380052469136
2.15,1.942066,0.965449722222,0.00359938271605
2.2,1.9912865,0.964878055556,0.010162962963
2.25,2.038792,0.961829166667,0.0849030864198
2.3,2.0866405,0.972500277778,0.162236882716
2.35,2.135861,0.985743888889,0.108987191358
2.4,2.1861105,0.9852675,0.00973950617284
2.45,2.2344735,0.981075277778,-0.0157208333333
2.5,2.283351,0.988411666667,-0.111686728395
2.55,2.3346295,0.973643611111,-0.2529625
2.6,2.381106,0.952206111111,-0.203947376543
2.65,2.4286115,0.950776944444,-0.0975538580247
2.7,2.47646,0.94668,-0.0466331790123
2.75,2.5232795,0.944965,0.0134447530864
2.8,2.5706135,0.948585555556,0.0506030864198
2.85,2.618119,0.952873055556,0.0357291666667
2.9,2.666139,0.952968333333,0.00391697530864
2.95,2.713473,0.951825,-0.00137623456791
3,2.7613215,0.9509675,0.0271012345679
3.05,2.8083125,0.954302222222,0.062724537037
3.1,2.8566755,0.959828333333,0.0535672839506
3.15,2.9046955,0.958780277778,0.0478506172839
3.2,2.9520295,0.965259166667,0.0276834876543
3.25,3.001593,0.965068611111,-0.0429808641975
3.3,3.0490985,0.955921944444,-0.0215433641975
3.35,3.0964325,0.959256666667,0.0674354938272
3.4,3.144967,0.965068611111,0.114333333333
3.45,3.192987,0.972881388889,0.0732050925926
3.5,3.241693,0.980884722222,-0.116556481481
3.55,3.2919425,0.973357777778,-0.419857407407
3.6,3.343221,0.903042777778,-0.0672237654321
3.65,3.3766635,0.931245,0.87380308642
3.7,3.4322295,1.03481194444,1.0205837963
3.75,3.4843655,1.06911194444,0.468237345679
3.8,3.5395885,1.08054527778,-0.0219668209877
3.85,3.5961835,1.03709861111,0.224379166666
3.9,3.6428315,1.01670916667,2.01388638889
3.95,3.683477,1.23413305556,3.94092708333
4,3.7724855,1.51815611111,5.0462287037
