"Latest: Time (s)","Latest: Position (m)","Latest: Velocity (m/s)","Latest: Acceleration (m/s²)"
0.05,0.1764735,0.00571666666667,-0.00635185185185
0.1,0.1764735,0.008575,-0.0674884259259
0.15,0.1781885,0,-0.104487962963
0.2,0.1764735,-0.008575,-0.0333472222222
0.25,0.1764735,-0.00285833333333,0.0335060185185
0.3,0.1764735,-0.000952777777778,0.0304888888889
0.35,0.1764735,0,0.0327649691358
0.4,0.1764735,0.000285833333333,0.105123148148
0.45,0.1764735,0.0025725,0.417263734568
0.5,0.1764735,0.0229619444444,1.15270231481
0.55,0.176988,0.0914666666667,2.31329151235
0.6,0.1795605,0.271636944444,3.06937361111
0.65,0.2039135,0.460763333333,2.61415756173
0.7,0.2310105,0.551563055556,1.68551682099
0.75,0.2594795,0.617971666667,0.89952808642
0.8,0.295323,0.629595555556,0.376241358025
0.85,0.32242,0.636646111111,0.234647993827
0.9,0.3575775,0.660846666667,0.0160384259259
0.95,0.39102,0.642076944444,-0.2100875
1,0.4220615,0.620353611111,-0.0891905864198
1.05,0.451388,0.625689166667,0.174358333333
1.1,0.4838015,0.648746388889,0.260478858025
1.15,0.5170725,0.659893888889,0.178487037037
1.2,0.5500005,0.665705833333,0.0896669753086
1.25,0.583786,0.667039722222,0.0419222222222
1.3,0.6168855,0.664943611111,0.110892746914
1.35,0.649985,0.674185555556,0.219985802469
1.4,0.6837705,0.688191388889,0.243222993827
1.45,0.71687,0.727731666667,-0.214375
1.5,0.7623175,0.670374444444,-0.69372808642
1.55,0.7842695,0.606633611111,-0.281069444444
1.6,0.817026,0.642076944444,0.178063580247
1.65,0.850297,0.653700833333,0.162448611111
1.7,0.8830535,0.659036388889,0.0681236111111
1.75,0.916153,0.658655277778,-0.0346175925926
1.8,0.949081,0.654081944444,-0.084162037037
1.85,0.981666,0.648651111111,-0.0831033950617
1.9,1.014251,0.639504444444,0.0280010802469
1.95,1.044435,0.6508425,0.140534722222
2,1.0792495,0.664086111111,0.0604484567901
2.05,1.1118345,0.659322222222,-0.071299537037
2.1,1.1451055,0.653796111111,-0.1329125
2.15,1.177862,0.638265833333,-0.0322885802469
2.2,1.208046,0.641505277778,0.218186111111
2.25,1.240631,0.66885,0.279058024691
2.3,1.275274,0.688000833333,-0.014662191358
2.35,1.3111175,0.674185555556,-0.433937345679
2.4,1.344217,0.629881388889,-0.561556635802
2.45,1.373372,0.598725555556,-0.288638734568
2.5,1.40287,0.593866388889,0.155408641975
2.55,1.431339,0.619591388889,0.506295524691
2.6,1.4644385,0.656368611111,0.610360030864
2.65,1.4977095,0.686666944444,0.479406018519
2.7,1.5323525,0.714869166667,0.063412654321
2.75,1.5690535,0.730685277778,-0.900057407407
2.8,1.614501,0.597010555556,-1.26560648148
2.85,1.62582,0.515643333333,-0.0614012345679
2.9,1.656004,0.610063611111,0.888412345679
2.95,1.6904755,0.658369444444,0.895981635802
3,1.7227175,0.703816944444,0.579500617284
3.05,1.760619,0.724873333333,-0.0371583333333
3.1,1.7947475,0.7383075,-1.1533375
3.15,1.8451685,0.575477777778,-1.54402932099
3.2,1.848427,0.481438611111,-0.137094135802
3.25,1.881355,0.594056944444,0.779425154321
3.3,1.913254,0.628833333333,0.499096759259
3.35,1.9460105,0.639313888889,0.163877777778
3.4,1.978081,0.623211944444,0.156202623457
3.45,2.006207,0.641219444444,0.464585030864
3.5,2.041193,0.685523611111,0.521857561728
3.55,2.077551,0.688000833333,0.536572685185
3.6,2.1048195,0.758220555556,0.185421141975
3.65,2.1576415,0.752599166667,-0.813513425926
3.7,2.1895405,0.600631111111,-0.532179320988
3.75,2.205147,0.64827,0.577595061728
3.8,2.2505945,0.758696944444,0.0914137345679
3.85,2.2938125,0.667611388889,-0.598609104938
3.9,2.3137065,0.6302625,-0.221097376543
3.95,2.3528085,0.654177222222,0.0456274691358
4,2.3802485,0.661323055556,-0.0674354938272
4.05,2.4196935,0.663323888889,-0.471572067901
4.1,2.4515925,0.574143888889,-0.223161728395
4.15,2.468571,0.632263333333,0.189232253086
4.2,2.518306,0.631786944444,-0.0628833333333
4.25,2.5321975,0.620639444444,-0.187114969136
4.3,2.580389,0.611206944444,-0.184415432099
4.35,2.597882,0.543559722222,0.786200462963
4.4,2.6220635,0.688667777778,2.37125216049
4.45,2.6663105,0.823390555556,5.0247382716
4.5,2.719304,0.741546944444,19.492033642
4.55,2.739198,1.97939583333,40.3057817901
4.6,2.7633795,4.872315,46.3163804012
4.65,2.852731,12.6742311111,-46.3592554012
4.7,5.229035,0.509640833333,-135.482300463
4.75,2.8854875,-11.3649238889,-44.2275950926
4.8,2.903152,-3.40808611111,47.0832765278
4.85,2.9424255,-0.695146666667,41.4407465586
4.9,2.97038,0.630319666667,25.5436069907
4.95,2.981699,1.03409736111,13.8020765123
5,3.0840845,1.56026888889,10.8675633025
