"Latest: Time (s)","Latest: Position (m)","Latest: Velocity (m/s)","Latest: Acceleration (m/s²)"
0.05,0.176302,0.0343,1.61575231481
0.1,0.1771595,0.09132375,2.16788703704
0.15,0.178017,0.219234166667,2.71381282407
0.2,0.1943095,0.420460833333,2.28626967593
0.25,0.2275805,0.496397222222,0.959738348765
0.3,0.248332,0.481248055556,0.180286728395
0.35,0.2735425,0.485345,-0.00741049382716
0.4,0.2978955,0.473435277778,0.0599720679012
0.45,0.3198475,0.484296944444,0.263284259259
0.5,0.345058,0.513737777778,0.209187654321
0.55,0.372841,0.516310277778,-0.0416575617284
0.6,0.3977085,0.499541388889,-0.132383179012
0.65,0.42189,0.495444444444,-0.0687587962963
0.7,0.447272,0.492776666667,0.0256191358025
0.75,0.470939,0.496683055556,0.14535154321
0.8,0.4964925,0.509736111111,0.202412345679
0.85,0.522046,0.520693055556,0.160013734568
0.9,0.5482855,0.532793333333,-0.0206964506173
0.95,0.5764115,0.523646666667,-0.267783487654
1,0.601965,0.492395555556,-0.258626234568
1.05,0.62426,0.484868611111,-0.011062808642
1.1,0.649299,0.498779166667,0.122008487654
1.15,0.674681,0.506210833333,0.0852206790123
1.2,0.7002345,0.507735277778,0.0174146604938
1.25,0.7256165,0.505162777778,-0.00508148148147
1.3,0.7506555,0.504305277778,0.0292185185185
1.35,0.7756945,0.509069166667,0.0574313271605
1.4,0.8017625,0.5119275,0.0582782407407
1.45,0.8271445,0.51107,0.112851234568
1.5,0.852012,0.52479,0.123437654321
1.55,0.8799665,0.530601944444,0.00471095679012
1.6,0.90552,0.527076666667,-0.126507716049
1.65,0.933646,0.510021944444,-0.128995524691
1.7,0.9557695,0.502971388889,0.035887962963
1.75,0.9814945,0.534031944444,-0.121849691358
1.8,1.013222,0.499255555556,-0.401489969136
1.85,1.0315725,0.462573611111,-0.161125308642
1.9,1.0559255,0.483534722222,0.0916783950617
1.95,1.081136,0.488775,0.071299537037
2,1.105146,0.490204166667,0.0251956790124
2.05,1.1300135,0.490394722222,-0.00815154320986
2.1,1.1547095,0.484106388889,0.0687587962963
2.15,1.1776905,0.491633333333,0.240788117284
2.2,1.202901,0.515166944444,0.307270833333
2.25,1.2301695,0.526505,0.300601388889
2.3,1.2558945,0.535746944444,0.373224228395
2.35,1.281448,0.574715555556,0.190026234568
2.4,1.3142045,0.590722222222,-0.571296141975
2.45,1.346618,0.502876111111,-1.02931759259
2.5,1.3632535,0.433323333333,-0.507565895062
2.55,1.3848625,0.451997777778,0.106075925926
2.6,1.409387,0.467718611111,0.329396450617
2.65,1.431682,0.488012777778,0.40773595679
2.7,1.457407,0.516691388889,0.293032098765
2.75,1.4846755,0.521550555556,0.11877962963
2.8,1.5100575,0.517834722222,0.149003858025
2.85,1.535954,0.527267222222,0.303512654321
2.9,1.5615075,0.553468611111,0.307323765432
2.95,1.5899765,0.594438055556,-0.293032098765
3,1.627535,0.523646666667,-0.840032407407
3.05,1.642284,0.45276,-0.371689197531
3.1,1.6668085,0.482296111111,0.260637654321
3.15,1.6918475,0.503828888889,0.507618827161
3.2,1.717401,0.528410555556,0.743060802469
3.25,1.74244,0.589674166667,0.679965740741
3.3,1.7786265,0.611588055556,0.226125925926
3.35,1.8026365,0.629786111111,-0.581670833333
3.4,1.8448255,0.579765277778,-1.70610740741
3.45,1.868664,0.395783888889,-1.59891990741
3.5,1.876553,0.349478888889,-0.181874691358
3.55,1.8979905,0.411028333333,0.742425617284
3.6,1.919428,0.462383055556,0.918583641975
3.65,1.9439525,0.517358333333,0.676631018519
3.7,1.972936,0.535270555556,0.266566049383
3.75,1.9981465,0.534889444444,0.00730462962961
3.8,2.025758,0.539843888889,-0.26926558642
3.85,2.0547415,0.500684722222,-0.374494598765
3.9,2.074464,0.484392222222,-0.14963904321
3.95,2.1017325,0.493157777778,-0.0191614197531
4,2.1250565,0.485440277778,0.0671179012345
4.05,2.149238,0.4964925,0.188491203704
4.1,2.17462,0.5084975,0.242799537037
4.15,2.2005165,0.519168611111,0.299595679012
4.2,2.225727,0.538128888889,0.339771141975
4.25,2.25351,0.568046111111,0.199871604938
4.3,2.286781,0.543369166667,0.23750632716
4.35,2.3044455,0.563568055556,0.585164351852
4.4,2.33583,0.687905555556,-0.456962808642
4.45,2.3898525,0.5376525,-1.70917746914
4.5,2.389681,0.381778055556,-0.571878395062
4.55,2.414377,0.463526388889,1.03439907407
4.6,2.440102,0.522122222222,1.79947962963
4.65,2.4581095,0.698671944444,1.22072006173
4.7,2.5116175,0.803668055556,-1.87760740741
4.75,2.5702705,0.394735833333,-2.72873438272
4.8,2.5359705,0.251533333333,1.12238280864
4.85,2.563925,0.631024722222,2.89192404321
4.9,2.614003,0.7825545,0.484106388889
4.95,2.6608225,0.655701666667,-1.9234783642
5,2.6735135,0.447043333333,-3.40937765432
