"Latest: Time (s)","Latest: Position (m)","Latest: Velocity (m/s)","Latest: Acceleration (m/s²)"
0.05,0.176302,0.000190555555556,0.0341517901235
0.1,0.176302,0.000952777777778,0.102730617284
0.15,0.176302,0.00268683333333,0.332900555556
0.2,0.1764735,0.0165783333333,0.908219537037
0.25,0.176988,0.0647888888889,2.00514200617
0.3,0.177331,0.220853888889,2.9273991358
0.35,0.196882,0.416363888889,2.69842546296
0.4,0.2234645,0.530697222222,1.65460447531
0.45,0.25382,0.565473611111,0.827540432099
0.5,0.280231,0.5831,0.569496450617
0.55,0.311101,0.614351111111,0.530009104938
0.6,0.341628,0.64484,0.377088271605
0.65,0.3764425,0.659131666667,0.106234722222
0.7,0.408856,0.648079444444,-0.0367348765432
0.75,0.4405835,0.646269166667,-0.00465802469136
0.8,0.4731685,0.649413333333,0.0199554012346
0.85,0.5057535,0.650270833333,0.0139740740741
0.9,0.538167,0.651033055556,-0.00391697530864
0.95,0.5709235,0.650175555556,-0.0247192901235
1,0.603337,0.646936111111,-0.0133918209877
1.05,0.6354075,0.647507777778,0.0228137345679
1.1,0.6679925,0.650080277778,0.043774845679
1.15,0.700406,0.653033888889,0.0414458333333
1.2,0.733334,0.655225277778,0.0179439814815
1.25,0.7660905,0.654367777778,-0.000158796296288
1.3,0.7986755,0.654653611111,-0.00820447530864
1.35,0.8316035,0.654081944444,-0.024825154321
1.4,0.8641885,0.651795277778,-0.0416046296296
1.45,0.896602,0.651128333333,-0.0791864197531
1.5,0.92953,0.645983333333,-0.136617746914
1.55,0.961772,0.632072777778,-0.0851148148148
1.6,0.9921275,0.630453055556,0.0890847222222
1.65,1.0240265,0.643696666667,0.203100462963
1.7,1.0562685,0.660656111111,0.130371759259
1.75,1.0909115,0.6628475,-0.058437037037
1.8,1.1234965,0.6474125,-0.122220216049
1.85,1.154881,0.643506111111,-0.0441453703704
1.9,1.1876375,0.645030555556,0.0141328703704
1.95,1.2195365,0.644649444444,0.0703467592593
2,1.2514355,0.657226111111,0.00709290123458
2.05,1.28625,0.648555833333,-0.133124228395
2.1,1.3155765,0.6491275,-0.335854166667
2.15,1.3536495,0.608825,-0.404877623457
2.2,1.37543,0.585767777778,-0.059125154321
2.25,1.409387,0.612064444444,0.184627160494
2.3,1.439228,0.608158055556,0.310552623457
2.35,1.46804,0.635883888889,0.430126234568
2.4,1.499939,0.698767222222,-0.228402006173
2.45,1.54693,0.614446388889,-0.839556018519
2.5,1.560993,0.537366666667,-0.140905246914
2.55,1.591863,0.6062525,0.495126851852
2.6,1.6242765,0.638456388889,0.270430092593
2.65,1.6578905,0.636931944444,-0.0946425925926
2.7,1.6887605,0.612731388889,-0.188755864198
2.75,1.7186015,0.599011388889,0.132859567901
2.8,1.746899,0.620258333333,0.643019135802
2.85,1.780513,0.662371111111,1.09955848765
2.9,1.811383,0.733543611111,1.27725154321
2.95,1.8492845,0.861692222222,0.149162654321
3,1.9086235,0.784326666667,-1.42122685185
3.05,1.934863,0.611969166667,-1.20245848765
3.1,1.9597305,0.582909444444,0.246240123457
3.15,1.977052,0.803572777778,-0.853265432099
3.2,2.069662,0.556231666667,-2.75500987654
3.25,2.035705,0.264776944444,-0.268895061728
3.3,2.063145,0.530125555556,2.25273719136
3.35,2.0979595,0.660465555556,1.92757530864
3.4,2.1322595,0.763175,0.617452932099
3.45,2.183195,0.676472222222,-0.0861734567901
3.5,2.1939995,0.693336388889,0.299066358025
3.55,2.249737,0.742499722222,0.0670649691358
3.6,2.2698025,0.757458333333,-1.04022160494
3.65,2.334458,0.6216875,-1.78640540123
3.7,2.332743,0.471148611111,-0.620893518519
3.75,2.3679005,0.557946666667,0.709395987654
3.8,2.392082,0.608253333333,0.91408441358
3.85,2.4299835,0.646173888889,0.981519907407
3.9,2.453479,0.726969444444,0.586593518519
3.95,2.508359,0.705531944444,0.21352808642
4,2.5219075,0.726683611111,0.16980617284
4.05,2.5815895,0.724301666667,0.0399108024691
4.1,2.591365,0.760793055556,-0.495973765432
4.15,2.6652815,0.681426666667,-1.1278242284
4.2,2.661337,0.564139722222,-0.435631172839
4.25,2.70627,0.686285833333,-0.41117654321
4.3,2.744686,0.5805275,-1.16863487654
4.35,2.7681815,0.437229722222,0.0897728395062
4.4,2.7678385,0.605776111111,0.983266666667
4.45,2.833523,0.694479722222,-0.478294444444
4.5,2.858219,0.473911666667,-0.496873611111
4.55,2.8679945,0.460763333333,2.45594351852
4.6,2.881886,0.835776666667,4.10033209877
4.65,2.9688365,0.956303055556,5.28532299383
4.7,2.978269,0.984219444444,16.3136199074
4.75,3.070193,2.08429666667,30.3351423148
4.8,3.105522,3.78090805556,37.0010032562
4.85,3.056473,10.8379425,-40.5449237191
4.9,5.2254335,0.623917,-128.698443287
4.95,3.1564575,-10.14379625,-85.9335208796
5,3.1485685,-6.899445,-12.3425691667
