"Latest: Time (s)","Latest: Position (m)","Latest: Velocity (m/s)","Latest: Acceleration (m/s²)"
0.05,0.182476,0.0354433333333,2.01851265432
0.1,0.183162,0.104043333333,2.8790033179
0.15,0.184191,0.266968333333,3.92538092593
0.2,0.203056,0.540129722222,4.17216095679
0.25,0.242158,0.755266944444,3.08546496914
0.3,0.2845185,0.853307777778,1.76930833333
0.35,0.328937,0.902852222222,0.946796450617
0.4,0.375242,0.931626111111,0.520534259259
0.45,0.422576,0.948966666667,0.290967746914
0.5,0.4704245,0.958399166667,0.139899537037
0.55,0.518616,0.961924444444,0.0327649691358
0.6,0.566979,0.958875555556,-0.00608719135803
0.65,0.6144845,0.956303055556,0.0492797839506
0.7,0.66199,0.964306388889,0.0989300925926
0.75,0.711039,0.970880555556,0.0629362654321
0.8,0.759402,0.971356944444,0.00254074074075
0.85,0.808108,0.971356944444,-0.0596015432099
0.9,0.8569855,0.963544166667,-0.0773337962963
0.95,0.9043195,0.958875555556,-0.00815154320987
1,0.9523395,0.963353611111,0.0528262345679
1.05,1.0007025,0.968022222222,0.0463155864197
1.1,1.0494085,0.968403333333,0.0226549382716
1.15,1.0974285,0.969546666667,0.0123331790123
1.2,1.1464775,0.969451388889,0.0105334876543
1.25,1.1944975,0.967641111111,0.0526674382716
1.3,1.2425175,0.977264166667,0.0473212962963
1.35,1.292767,0.97755,-0.0460509259259
1.4,1.340787,0.968879722222,-0.0793981481481
1.45,1.38915,0.96726,-0.0658475308642
1.5,1.4376845,0.963163055556,-0.0497032407407
1.55,1.485533,0.959637777778,0.0142387345679
1.6,1.53321,0.963925277778,0.0817271604938
1.65,1.5817445,0.9715475,0.0783924382716
1.7,1.630622,0.974786944444,0.014450462963
1.75,1.6794995,0.972309722222,-0.0425044753086
1.8,1.7278625,0.968498611111,-0.0542024691358
1.85,1.776397,0.965068611111,-0.0276834876543
1.9,1.8242455,0.963448888889,0.0371583333334
1.95,1.872094,0.973167222222,0.0308064814815
2,1.922515,0.967831666667,-0.00645771604937
2.05,1.968477,0.968308055556,0.0167794753087
2.1,2.018898,0.974786944444,-0.0380052469136
2.15,2.0670895,0.963163055556,-0.0516087962963
2.2,2.1147665,0.961066944444,0.0759575617284
2.25,2.1624435,0.971356944444,0.182139351852
2.3,2.2114925,0.989269166667,0.104435030864
2.35,2.262428,0.98784,-0.0952777777778
2.4,2.310791,0.974786944444,-0.206488117284
2.45,2.35984,0.961638611111,-0.192566975309
2.5,2.4070025,0.949061944444,-0.0350410493827
2.55,2.453822,0.9561125,0.159272685185
2.6,2.5023565,0.969356111111,0.247245833333
2.65,2.550205,0.990793611111,0.134553395062
2.7,2.6025125,0.991365277778,-0.128995524691
2.75,2.650704,0.967641111111,-0.204635493827
2.8,2.698381,0.958589722222,-0.0524557098765
2.85,2.745715,0.964592222222,0.0816742283951
2.9,2.794764,0.974596388889,0.078974691358
2.95,2.843813,0.97412,0.0231842592593
3,2.8920045,0.974882222222,-0.0122802469136
3.05,2.941225,0.975168055556,-0.0761692901235
3.1,2.9901025,0.966021388889,-0.100782716049
3.15,3.0377795,0.958780277778,-0.0125978395062
3.2,3.085285,0.963258333333,0.106869907407
3.25,3.1338195,0.975072777778,0.121479166667
3.3,3.183383,0.977359444444,0.0588604938272
3.35,3.2308885,0.986887222222,-0.138576234568
3.4,3.2830245,0.973453055556,-0.45706867284
3.45,3.330187,0.927815,-0.435313580247
3.5,3.375806,0.890751944444,0.340194598765
3.55,3.4150795,0.943821666667,1.33187746914
3.6,3.4658435,1.06730166667,1.39232592593
3.65,3.5217525,1.17363166667,-0.093425154321
3.7,3.5968695,1.044435,-1.18483209877
3.75,3.6280825,0.9046625,0.24997712963
3.8,3.6701,1.04586416667,1.92804111111
3.85,3.725323,1.29615888889,0.20449787037
3.9,3.82445,1.13681633333,-2.79545
3.95,3.846402,0.843494166667,-3.17306229938
4,3.885847,0.777466666667,-2.43443191358
