"Latest: Time (s)","Latest: Position (m)","Latest: Velocity (m/s)","Latest: Acceleration (m/s²)"
0.05,0.1761305,0.00457333333333,0.322271790123
0.1,0.1761305,0.0168641666667,0.471789089506
0.15,0.176988,0.0348145,0.809130648148
0.2,0.177674,0.0932769444444,1.24768367284
0.25,0.1871065,0.152730277778,1.78168385802
0.3,0.189336,0.274781111111,2.15383885802
0.35,0.213346,0.415411111111,1.64290648148
0.4,0.237013,0.448567777778,0.887883024691
0.45,0.2574215,0.481724444444,0.479035493827
0.5,0.285376,0.499446111111,0.108510802469
0.55,0.309729,0.480104722222,0.0347234567901
0.6,0.332024,0.485059166667,0.259314351852
0.65,0.3565485,0.515833888889,0.305524074074
0.7,0.3839885,0.538224166667,-0.0169382716049
0.75,0.413315,0.510593611111,-0.252591975309
0.8,0.4354385,0.479437777778,0.077863117284
0.85,0.4573905,0.5136425,0.453575154321
0.9,0.4855165,0.566045277778,0.11660941358
0.95,0.518273,0.545084166667,-0.552611111111
1,0.542969,0.471720277778,-0.549541049383
1.05,0.5616625,0.460668055556,-0.00402283950618
1.1,0.5867015,0.492586111111,0.222791203704
1.15,0.6124265,0.504591111111,0.0701350308642
1.2,0.638666,0.492490833333,-0.014450462963
1.25,0.660961,0.488489166667,0.132012654321
1.3,0.685657,0.5153575,0.139740740741
1.35,0.714469,0.511260555556,0.0030700617284
1.4,0.7369355,0.504400555556,0.0386933641975
1.45,0.7636895,0.515452777778,0.0793452160494
1.5,0.789243,0.515738611111,0.0862263888889
1.55,0.8151395,0.519263888889,0.178487037037
1.6,0.840693,0.532126388889,0.295202314815
1.65,0.868476,0.548990555556,0.331090277778
1.7,0.894201,0.577573888889,0.0957541666667
1.75,0.9266145,0.593771111111,-0.685894135802
1.8,0.961429,0.479151944444,-0.936421759259
1.85,0.969318,0.447519722222,-0.269847839506
1.9,1.001903,0.487726944444,-0.11105154321
1.95,1.023512,0.449234722222,-0.145404475309
2,1.044778,0.448281944444,0.18092191358
2.05,1.06673,0.471053333333,0.459397685185
2.1,1.0919405,0.501828055556,0.624810493827
2.15,1.117151,0.534508333333,0.671496604938
2.2,1.1444195,0.576906944444,0.457280401235
2.25,1.174089,0.616923611111,-0.383757716049
2.3,1.212505,0.543655,-1.22013780864
2.35,1.231027,0.426939722222,-0.824099845679
2.4,1.2480055,0.4330375,0.130107098765
2.45,1.27253,0.479723611111,0.447011574074
2.5,1.2980835,0.500684722222,0.28985617284
2.55,1.323294,0.504972222222,0.102847067901
2.6,1.3485045,0.505353333333,0.0131271604938
2.65,1.3738865,0.504495833333,-0.0138682098765
2.7,1.399097,0.501828055556,0.0111157407407
2.75,1.423793,0.50421,0.0635714506173
2.8,1.4493465,0.509736111111,0.0989300925926
2.85,1.4749,0.514404722222,0.139846604938
2.9,1.5007965,0.518882777778,0.286997839506
2.95,1.52635,0.539653333333,0.453575154321
3,1.5543045,0.564901944444,0.500684722222
3.05,1.579858,0.628071111111,-0.10374691358
3.1,1.6242765,0.570999722222,-0.940550462963
3.15,1.6397115,0.463526388889,-0.557216203704
3.2,1.661492,0.505639166667,0.110045833333
3.25,1.6939055,0.505353333333,0.28985617284
3.3,1.71157,0.518311111111,0.585005555556
3.35,1.740382,0.607776944444,0.0606601851852
3.4,1.781199,0.545941666667,-0.808802469136
3.45,1.795262,0.473816388889,-0.759258024691
3.5,1.82476,0.460763333333,-0.445688271605
3.55,1.8431105,0.427797222222,-0.0123331790123
3.6,1.864205,0.458190833333,0.464161574074
3.65,1.8901015,0.482963055556,0.705320216049
3.7,1.9117105,0.519454444444,0.92054212963
3.75,1.936235,0.636741388889,0.048750462963
3.8,1.9871705,0.552134722222,-1.23538225309
3.85,1.9940305,0.418936388889,-0.875285185185
3.9,2.0194125,0.443899166667,-0.0340882716049
3.95,2.0406785,0.446185833333,0.369307253086
4,2.0622875,0.489727777778,0.514817592593
4.05,2.0900705,0.517358333333,0.255767901235
4.1,2.11631,0.509164444444,0.113274691358
4.15,2.14032,0.509259722222,0.31854537037
4.2,2.1655305,0.540129722222,0.590298765432
4.25,2.1952,0.571761944444,0.677319135802
4.3,2.220582,0.621211111111,0.374071141975
4.35,2.255568,0.681236111111,-1.05636589506
4.4,2.304274,0.482677222222,-1.78963425926
4.45,2.2989575,0.369677777778,-0.235018518519
4.5,2.327255,0.491728611111,0.847813425926
4.55,2.3534945,0.542892777778,0.413187962963
4.6,2.3853935,0.531745277778,-0.195478240741
4.65,2.406488,0.501161111111,-0.430867283951
4.7,2.435643,0.471815555556,-0.206541049383
4.75,2.4539935,0.453141111111,0.492882530864
4.8,2.4756025,0.52479,1.03843779321
4.85,2.504586,0.624164722222,0.421757669753
4.9,2.547118,0.573153,-0.323166342593
4.95,2.5613525,0.527124305556,-0.0681447839512
5,2.593423,0.573762777778,0.41241515432
