"Latest: Time (s)","Latest: Position (m)","Latest: Velocity (m/s)","Latest: Acceleration (m/s²)"
0.05,0.182819,-0.00419222222222,0.0812190123457
0.1,0.1826475,-0.00295361111111,0.207790246914
0.15,0.18179,0.00594533333333,0.572937037037
0.2,0.1836765,0.0273447222222,1.46078830247
0.25,0.183162,0.100232222222,3.25219049383
0.3,0.183162,0.366914722222,4.6246562963
0.35,0.218148,0.667039722222,4.00383688272
0.4,0.258622,0.811576111111,2.40253503086
0.45,0.302526,0.876365,1.22304907407
0.5,0.347116,0.903900277778,0.660010339506
0.55,0.392735,0.929911111111,0.454157407407
0.6,0.440412,0.948871388889,0.317539660494
0.65,0.4879175,0.9612575,0.201671296296
0.7,0.5366235,0.969641944444,0.079874537037
0.75,0.5853295,0.968593888889,-0.0143975308642
0.8,0.6336925,0.963925277778,-0.0204317901235
0.85,0.681541,0.962496111111,0.0484858024691
0.9,0.7293895,0.97069,0.0849560185185
0.95,0.7787815,0.976216111111,0.0269424382716
1,0.8274875,0.973167222222,-0.0338765432099
1.05,0.876022,0.970308888889,-0.0474271604938
1.1,0.9245565,0.966688333333,-0.0154032407407
1.15,0.9725765,0.966688333333,0.0587546296296
1.2,1.0209395,0.972214444444,0.132277314815
1.25,1.069474,0.983933611111,0.123278858025
1.3,1.1197235,0.988316388889,0.0304888888889
1.35,1.1684295,0.988316388889,-0.090937345679
1.4,1.219022,0.978788611111,-0.19209058642
1.45,1.266699,0.962400833333,-0.161072376543
1.5,1.3145475,0.958875555556,-0.0533555555555
1.55,1.362396,0.959733055556,0.0106922839506
1.6,1.410416,0.963353611111,0.00756929012345
1.65,1.4589505,0.962591388889,-0.0357291666667
1.7,1.5069705,0.957160555556,-0.029324382716
1.75,1.554476,0.955445555556,0.0527203703704
1.8,1.6019815,0.963163055556,0.128625
1.85,1.650859,0.971833333333,0.13550617284
1.9,1.6993935,0.976501944444,0.117668055556
1.95,1.747928,0.988602222222,-0.00190555555554
2,1.7992065,0.981551666667,-0.195213580247
2.05,1.8468835,0.961162222222,-0.225914197531
2.1,1.895075,0.946298888889,-0.0282657407407
2.15,1.940008,0.958018055556,0.178116512346
2.2,1.990429,0.978883888889,0.128466203704
2.25,2.039478,0.974024722222,0.00502854938271
2.3,2.0876695,0.970308888889,0.020537654321
2.35,2.135861,0.976311388889,0.0372112654321
2.4,2.185596,0.977645277778,-0.00502854938271
2.45,2.233616,0.978121666667,-0.0874967592593
2.5,2.284037,0.967545833333,-0.141963888889
2.55,2.330342,0.95697,-0.0679118827161
2.6,2.3788765,0.961733888889,0.00201141975308
2.65,2.427068,0.958875555556,0.0409165123457
2.7,2.4742305,0.965449722222,0.0725169753087
2.75,2.5236225,0.970880555556,0.0206964506173
2.8,2.5719855,0.966021388889,-0.00984537037036
2.85,2.619834,0.966593055556,0.00772808641974
2.9,2.6683685,0.97069,-0.0311770061729
2.95,2.717589,0.964020555556,-0.0700820987654
3,2.7647515,0.957922777778,-0.0104805555556
3.05,2.8127715,0.962210277778,0.0661651234568
3.1,2.860963,0.967926944444,0.0837385802469
3.15,2.909669,0.972309722222,0.0575901234568
3.2,2.9582035,0.974882222222,0.00788688271604
3.25,3.007424,0.972976666667,-0.0277364197531
3.3,3.055787,0.966688333333,0.0393814814815
3.35,3.1032925,0.97412,0.174834722222
3.4,3.153199,0.986315555556,0.264501697531
3.45,3.201905,0.998606388889,0.342894135802
3.5,3.2514685,1.03605055556,0.121690895062
3.55,3.308235,1.02061555556,-0.254973919753
3.6,3.3540255,0.996796111111,-0.350251697531
3.65,3.408734,0.963639444444,-0.0921018518518
3.7,3.446807,0.985553333333,0.175311111111
3.75,3.5056315,1.03243,-0.378051635802
3.8,3.5587965,0.936008888889,-0.69585066358
3.85,3.5958405,0.899422222222,0.0695368981479
3.9,3.6431745,0.954854833333,0.67696449074
3.95,3.6925665,1.00027375,0.805245432098
4,3.74556,1.037575,0.802249475308
