"Latest: Time (s)","Latest: Position (m)","Latest: Velocity (m/s)","Latest: Acceleration (m/s²)"
0.05,0.182819,-0.000571666666667,0.075332962963
0.1,0.182819,0.00285833333333,0.0764762962963
0.15,0.182819,0.00440183333333,0.112904166667
0.2,0.1823045,0.0214375,0.116672932099
0.25,0.187621,0.00266777777778,0.466405895062
0.3,0.1812755,0.0213422222222,1.63585592593
0.35,0.182819,0.169594444444,2.67312391975
0.4,0.196882,0.347668611111,2.55842006173
0.45,0.2207205,0.467909166667,1.54619953704
0.5,0.2478175,0.500398888889,0.490998148148
0.55,0.272685,0.485821388889,0.0324473765432
0.6,0.2954945,0.481248055556,0.0665885802469
0.65,0.320019,0.491442777778,0.183727314815
0.7,0.344372,0.507830555556,0.16123117284
0.75,0.3712975,0.514881111111,-0.0104276234568
0.8,0.3966795,0.504686388889,-0.146463117284
0.85,0.4217185,0.4947775,-0.167106635802
0.9,0.4464145,0.480771666667,-0.0443041666667
0.95,0.468538,0.489918333333,0.0963364197531
1,0.495635,0.497159444444,0.110257561728
1.05,0.5184445,0.501446944444,0.0895611111111
1.1,0.54537,0.510593611111,-0.0208023148148
1.15,0.5705805,0.500017777778,-0.134394598765
1.2,0.5952765,0.490775833333,-0.127619290123
1.25,0.619458,0.4844875,-0.0573783950617
1.3,0.643468,0.4844875,0.0312299382716
1.35,0.6676495,0.489823055556,0.075375308642
1.4,0.692517,0.494491666667,0.0686
1.45,0.717213,0.497064166667,0.0485916666667
1.5,0.742252,0.498683888889,0.0414987654321
1.55,0.7671195,0.500208333333,0.052138117284
1.6,0.7921585,0.503066666667,0.0774925925926
1.65,0.8171975,0.510498333333,0.0582782407407
1.7,0.84378,0.508592777778,0.0249839506173
1.75,0.867447,0.514214166667,-0.0383757716049
1.8,0.895573,0.511832222222,-0.203153395062
1.85,0.9200975,0.485440277778,-0.2058
1.9,0.942907,0.480009444444,-0.00571666666666
1.95,0.96726,0.489537222222,0.135453240741
2,0.9921275,0.498588611111,0.192990432099
2.05,1.017338,0.5067825,0.240047067901
2.1,1.042034,0.524408888889,0.218133179012
2.15,1.069474,0.544417222222,-0.0681765432099
2.2,1.099315,0.515071666667,-0.295149382716
2.25,1.1204095,0.494015277778,-0.139899537037
2.3,1.147335,0.4982075,0.0908844135802
2.35,1.1701445,0.507735277778,0.227502160494
2.4,1.19707,0.534413055556,0.0912549382716
2.45,1.2253675,0.526505,-0.216915740741
2.5,1.2507495,0.501256388889,-0.319815740741
2.55,1.2751025,0.4802,-0.164512962963
2.6,1.2970545,0.488775,-0.0463155864198
2.65,1.3248375,0.485726111111,-0.0957541666667
2.7,1.346275,0.472958888889,-0.0610836419753
2.75,1.370971,0.478294444444,-0.0139211419753
2.8,1.3944665,0.476960555556,-0.0409694444444
2.85,1.418991,0.472577777778,-0.0335589506173
2.9,1.4418005,0.467146944444,0.0764868827161
2.95,1.46461,0.480866944444,0.171976388889
3,1.489992,0.493157777778,0.112374845679
3.05,1.514688,0.492776666667,0.0316533950617
3.1,1.5392125,0.491823888889,0.0273129629629
3.15,1.563737,0.493634166667,0.0613483024691
3.2,1.588433,0.497826388889,0.0962834876543
3.25,1.613129,0.508306944444,0.0464214506173
3.3,1.640226,0.502971388889,-0.0161442901235
3.35,1.663207,0.500589444444,0.0176793209876
3.4,1.689618,0.508211666667,-0.000952777777775
3.45,1.7148285,0.502876111111,-0.05145
3.5,1.7398675,0.498779166667,-0.0350410493827
3.55,1.764392,0.498588611111,-0.00344058641976
3.6,1.7896025,0.501256388889,-0.0103217592593
3.65,1.8149845,0.496968888889,-0.0121214506173
3.7,1.8389945,0.497445277778,0.0214375
3.75,1.8643765,0.502876111111,-0.00449922839507
3.8,1.88993,0.498398055556,-0.0506560185185
3.85,1.914283,0.492586111111,-0.0131800925926
3.9,1.9384645,0.497731111111,0.0271541666667
3.95,1.9645325,0.497540555556,0.0369466049383
4,1.988371,0.495730277778,0.12306712963
4.05,2.012724,0.515166944444,0.116080092593
4.1,2.0410215,0.515166944444,0.00825740740742
4.15,2.065203,0.503161944444,0.125554938272
4.2,2.089899,0.514881111111,0.458550771605
4.25,2.114938,0.562996388889,0.512753240741
4.3,2.147523,0.580813333333,0.274347067901
4.35,2.1723905,0.605109166667,-0.159643209877
4.4,2.2142365,0.538891111111,-0.256614814815
4.45,2.220582,0.545941666667,0.102741203704
4.5,2.261742,0.6559875,-1.15238472222
4.55,2.3085615,0.408074722222,-1.90613780864
4.6,2.2941555,0.302983333333,0.0268365740741
4.65,2.3215955,0.4793425,0.920277469136
4.7,2.354009,0.484678055556,0.330825617284
4.75,2.371845,0.466765833333,0.25940962963
4.8,2.3960265,0.501161111111,0.30742433642
4.85,2.4231235,0.5222175,0.0759946141973
4.9,2.4515925,0.492948166667,0.114730324074
4.95,2.4694285,0.508830972222,0.542278765431
5,2.501156,0.569189444444,0.909913364197
