"Latest: Time (s)","Latest: Position (m)","Latest: Velocity (m/s)","Latest: Acceleration (m/s²)"
0.05,0.1778455,-0.00190555555556,0.0173617283951
0.1,0.177674,-0.000666944444444,0.00947484567901
0.15,0.1778455,-0.000571666666667,0.000508148148148
0.2,0.177674,-0.00142916666667,0.00333472222222
0.25,0.1775025,0.000190555555556,0.0173087962963
0.3,0.1778455,-0.000666944444444,0.117509259259
0.35,0.1778455,-0.00276305555556,0.581935493827
0.4,0.1764735,0.0302030555556,1.57610617284
0.45,0.1771595,0.142630833333,2.71430509259
0.5,0.1860775,0.340903888889,3.04714212963
0.55,0.213346,0.503924166667,2.26210617284
0.6,0.2416435,0.568713055556,1.32182037037
0.65,0.270284,0.614922777778,0.729880709877
0.7,0.3040695,0.634835833333,0.338183179012
0.75,0.334425,0.641124166667,0.138629166667
0.8,0.3678675,0.647984166667,-0.0107981481481
0.85,0.4001095,0.639028055556,-0.100994444444
0.9,0.4320085,0.627594722222,-0.00142916666667
0.95,0.461678,0.636074444444,0.151650462963
1,0.495292,0.6517,0.155885030864
1.05,0.5277055,0.653986666667,0.104646759259
1.1,0.560462,0.659131666667,0.0892435185185
1.15,0.5935615,0.663800277778,0.0616658950617
1.2,0.627004,0.665896388889,0.0317592592593
1.25,0.660275,0.665801111111,0.0240311728395
1.3,0.693546,0.666372777778,0.049862037037
1.35,0.7266455,0.6714225,0.0647359567901
1.4,0.760774,0.675233611111,0.0354115740741
1.45,0.794388,0.674947777778,-0.000793981481485
1.5,0.8281735,0.675233611111,-0.0393814814815
1.55,0.8621305,0.671231944444,-0.0748989197531
1.6,0.8954015,0.665515277778,-0.0651594135802
1.65,0.928501,0.663133333333,-0.023237191358
1.7,0.9616005,0.663323888889,0.0179439814815
1.75,0.9947,0.6662775,0.0324473765432
1.8,1.028314,0.6679925,0.0156679012346
1.85,1.061585,0.667801944444,-0.00629891975307
1.9,1.0950275,0.667897222222,-0.0341412037037
1.95,1.1286415,0.663895555556,-0.0488033950617
2,1.161398,0.659989166667,-0.0100041666667
2.05,1.1941545,0.663990833333,0.0219138888889
2.1,1.228283,0.662752222222,0.0325532407407
2.15,1.260182,0.664371944444,0.057325462963
2.2,1.2936245,0.681045555556,-0.135664969136
2.25,1.3306685,0.655892222222,-0.393920679012
2.3,1.359652,0.622830833333,-0.302877469136
2.35,1.391551,0.615875555556,-0.0250898148148
2.4,1.4205345,0.623116666667,0.206435185185
2.45,1.452605,0.653129166667,0.150856481481
2.5,1.4884485,0.641600555556,0.0164618827161
2.55,1.516403,0.635883888889,0.169170987654
2.6,1.5495025,0.6679925,0.179969135802
2.65,1.585346,0.666086944444,0.0382699074074
2.7,1.6174165,0.651223611111,0.198971759259
2.75,1.6476005,0.676376944444,0.471466203704
2.8,1.6825865,0.739927222222,0.10205308642
2.85,1.729063,0.685618888889,-0.250157098765
2.9,1.7493,0.659703333333,0.263495987654
2.95,1.788402,0.741165833333,0.246345987654
3,1.8287045,0.728589166667,-0.537049074074
3.05,1.8626615,0.684761388889,-1.24792716049
3.1,1.901249,0.56595,-1.18848441358
3.15,1.916341,0.507830555556,-0.0230783950617
3.2,1.945153,0.577192777778,0.92996404321
3.25,1.974651,0.648460555556,0.999940277778
3.3,2.011695,0.694765555556,0.611048148148
3.35,2.0454805,0.70658,0.195372376543
3.4,2.0821815,0.711439166667,-0.0912549382716
3.45,2.118368,0.681903055556,0.106022993827
3.5,2.1514675,0.678473055556,0.888253549383
3.55,2.1799365,0.755171666667,1.52169197531
3.6,2.2121785,1.03652694444,-1.19785339506
3.65,2.3226245,0.670755555556,-4.22948641975
3.7,2.282322,0.261442222222,-1.27116435185
3.75,2.307361,0.536604444444,2.00840262346
3.8,2.3452625,0.696861666667,1.47611743827
3.85,2.388652,0.693431666667,0.407047839506
3.9,2.4135195,0.664848333333,0.40344845679
3.95,2.451764,0.706103611111,0.987924691358
4,2.482977,0.773750833333,1.23273564815
4.05,2.5229365,0.918096666667,-0.107240432099
4.1,2.588278,0.821008611111,-2.26655246914
4.15,2.6165755,0.5359375,-1.67170154321
4.2,2.62395,0.556993888889,0.567167438272
4.25,2.6639095,0.7160125,0.760528395062
4.3,2.7036975,0.747073055556,-0.940920987654
4.35,2.753261,0.540129722222,-1.36437777778
4.4,2.7493165,0.466670555556,0.537895987654
4.45,2.781044,0.696194722222,0.830875154321
4.5,2.834209,0.684189722222,-1.01042083333
4.55,2.862335,0.468290277778,-0.810125771605
4.6,2.8655935,0.500494166667,1.07764459877
4.65,2.9043525,0.671041388889,1.46134938272
4.7,2.939853,0.737164166667,0.273394290123
4.75,2.986844,0.652271666667,-0.298505277778
4.8,3.000221,0.632644444444,0.382794351852
4.85,3.0429245,0.732876666667,0.448779506173
4.9,3.0806545,0.718356333333,-0.164862314815
4.95,3.1159835,0.691049722222,-0.453278734569
5,3.147711,0.657226111111,-0.626059691359
