"Latest: Time (s)","Latest: Position (m)","Latest: Velocity (m/s)","Latest: Acceleration (m/s²)"
0.05,0.1778455,0.0203894444444,1.45898861111
0.1,0.178017,0.0743643055556,1.9167824537
0.15,0.179389,0.178302833333,2.44547884259
0.2,0.190022,0.373965277778,2.08435489198
0.25,0.225351,0.430179166667,0.948612021605
0.3,0.2364985,0.417126111111,0.627594722222
0.35,0.2618805,0.477055833333,0.624492901235
0.4,0.2865765,0.497159444444,0.409429783951
0.45,0.311787,0.516500833333,0.201883024691
0.5,0.3387125,0.5187875,-0.0421339506173
0.55,0.3644375,0.507163611111,-0.167159567901
0.6,0.389305,0.495539722222,-0.154614660494
0.65,0.413658,0.490108888889,-0.078074845679
0.7,0.4385255,0.484678055556,0.0578018518519
0.75,0.461335,0.494015277778,0.205058950617
0.8,0.4872315,0.515452777778,0.152179783951
0.85,0.5139855,0.516310277778,-0.0371054012346
0.9,0.539196,0.509069166667,-0.169118055556
0.95,0.565607,0.490204166667,-0.125131481481
1,0.5873875,0.486774166667,0.0827858024691
1.05,0.612598,0.510593611111,0.0847442901235
1.1,0.640038,0.508021111111,-0.117138734568
1.15,0.664734,0.484963888889,-0.0897728395062
1.2,0.687029,0.486107222222,0.149744907407
1.25,0.7118965,0.512022777778,0.193572685185
1.3,0.739508,0.518120555556,0.0154032407407
1.35,0.7647185,0.506306111111,-0.0576959876543
1.4,0.7894145,0.504305277778,0.0149797839506
1.45,0.8147965,0.509545555556,0.0780219135802
1.5,0.8405215,0.514023611111,0.101047376543
1.55,0.8659035,0.522122222222,0.0734697530864
1.6,0.893172,0.523646666667,0.000688117283953
1.65,0.9187255,0.516977222222,-0.008575
1.7,0.943593,0.527648333333,-0.100147530864
1.75,0.972748,0.516215,-0.318439506173
1.8,0.996758,0.480295277778,-0.260214197531
1.85,1.01871,0.478770833333,0.00312299382716
1.9,1.0439205,0.491252222222,0.106022993827
1.95,1.0686165,0.4947775,0.102000154321
2,1.0933125,0.498969722222,0.10978117284
2.05,1.11818,0.506973055556,0.101947222222
2.1,1.1444195,0.509831388889,0.0920489197531
2.15,1.169287,0.510879444444,0.165359876543
2.2,1.1944975,0.528696388889,0.19553117284
2.25,1.222795,0.536128055556,0.119785339506
2.3,1.2483485,0.5393675,0.0375288580247
2.35,1.2764745,0.543083333333,-0.120791049383
2.4,1.3032285,0.532793333333,-0.353639351852
2.45,1.33084,0.503543055556,-0.479458950617
2.5,1.3539925,0.468195,-0.29710787037
2.55,1.3756015,0.468957222222,-0.0101100308642
2.6,1.400469,0.480104722222,0.070399691358
2.65,1.4246505,0.4776275,0.10459382716
2.7,1.4476315,0.485154444444,0.206752777778
2.75,1.4726705,0.501351666667,0.251162808642
2.8,1.4980525,0.513833055556,0.221414969136
2.85,1.523949,0.526409722222,0.129524845679
2.9,1.5512175,0.527743611111,0.0431396604938
2.95,1.5772855,0.522884444444,0.103693981481
3,1.602839,0.528505833333,0.319974537037
3.05,1.628221,0.566712222222,0.339929938272
3.1,1.661835,0.572714722222,0.0940074074074
3.15,1.6849875,0.573000555556,-0.192037654321
3.2,1.7172295,0.591389166667,-1.01513179012
3.25,1.754102,0.446852777778,-1.27968641975
3.3,1.7580465,0.374346388889,0.0170441358025
3.35,1.7820565,0.46991,0.95140154321
3.4,1.80761,0.531935833333,0.727287037037
3.45,1.836079,0.574525,-0.168800462963
3.5,1.871065,0.502590277778,-0.845272685185
3.55,1.8863285,0.429702777778,-0.405565740741
3.6,1.9082805,0.455237222222,0.242534876543
3.65,1.932462,0.481915,0.440077469136
3.7,1.9569865,0.505925,0.430073302469
3.75,1.98254,0.531173611111,0.26497808642
3.8,2.0115235,0.534127222222,0.0670649691358
3.85,2.0365625,0.523837222222,0.0760634259259
3.9,2.0612585,0.552611111111,-0.0890847222222
3.95,2.0948725,0.528601111111,-0.436742746914
4,2.115281,0.484201666667,-0.297213734568
4.05,2.1411775,0.477722777778,0.334213271605
4.1,2.162958,0.502018611111,1.15100848765
4.15,2.186282,0.598535,1.70399012346
4.2,2.217838,0.784040833333,0.261272839506
4.25,2.2848945,0.613588888889,-1.16297114198
4.3,2.267573,0.605585555556,-1.40317700617
4.35,2.3510935,0.501828055556,-1.74188950617
4.4,2.3253685,0.304888888889,0.182192283951
4.45,2.3579535,0.516119722222,2.03195740741
4.5,2.381792,0.647317222222,1.45605617284
4.55,2.4292975,0.687715,0.168853395062
4.6,2.454165,0.623593055556,-0.591463271605
4.65,2.487779,0.622259166667,-1.15360216049
4.7,2.522422,0.503924166667,-1.5908212963
4.75,2.5321975,0.4707675,-1.87825317901
4.8,2.5788455,0.298695833333,-1.52503199074
4.85,2.562553,0.162353333333,1.56746236111
4.9,2.569413,0.469509833333,4.33166125
4.95,2.611259,0.756172083333,4.54905337963
5,2.662366,0.931816666667,4.15242787037
