"Latest: Time (s)","Latest: Position (m)","Latest: Velocity (m/s)","Latest: Acceleration (m/s²)"
0.05,0.183162,0.0175311111111,-0.192757530864
0.1,0.1847055,0.00304888888889,0.0414246604938
0.15,0.183848,-0.00148633333333,0.557311481481
0.2,0.1829905,0.0314416666667,1.50175774691
0.25,0.183162,0.144250555556,2.47789975309
0.3,0.193795,0.323753888889,2.55252342593
0.35,0.2186625,0.446948055556,1.67688888889
0.4,0.2426725,0.487155277778,0.788423611111
0.45,0.2680545,0.5016375,0.330508024691
0.5,0.292922,0.507068333333,0.175575771605
0.55,0.3181325,0.521264722222,0.0425044753086
0.6,0.346087,0.516500833333,-0.161284104938
0.65,0.37044,0.498302777778,-0.234806790123
0.7,0.3953075,0.488775,-0.197066203704
0.75,0.419832,0.472863611111,-0.0133388888889
0.8,0.441784,0.479151944444,0.283133796296
0.85,0.4663085,0.507544722222,0.3987375
0.9,0.4913475,0.5513725,-0.049862037037
0.95,0.526505,0.508021111111,-0.579077160494
1,0.5427975,0.451045,-0.363220061728
1.05,0.5674935,0.463145277778,0.0534614197531
1.1,0.589617,0.472958888889,0.217021604938
1.15,0.6144845,0.492871944444,0.198389506173
1.2,0.639695,0.495825555556,0.0945367283951
1.25,0.6642195,0.496778333333,0.0842679012346
1.3,0.689087,0.501446944444,0.118726697531
1.35,0.7139545,0.512689722222,0.0871791666667
1.4,0.74088,0.514595277778,-0.0218080246914
1.45,0.765919,0.507068333333,-0.0726757716049
1.5,0.791301,0.503543055556,-0.0525086419753
1.55,0.8161685,0.501828055556,-0.0224432098766
1.6,0.841379,0.502685555556,-0.0138682098765
1.65,0.8665895,0.501065833333,-0.0200612654321
1.7,0.891457,0.4999225,-0.0169382716049
1.75,0.916496,0.499827222222,-0.0210140432099
1.8,0.941535,0.498302777778,-0.0305947530864
1.85,0.9664025,0.495635,-0.0211728395062
1.9,0.990927,0.495730277778,-0.00254074074073
1.95,1.015966,0.496301944444,0.00296419753088
2,1.040662,0.495539722222,0.0158796296296
2.05,1.065358,0.497540555556,0.0335589506173
2.1,1.090397,0.499636666667,0.0447805555555
2.15,1.115436,0.501351666667,0.0669061728395
2.2,1.140475,0.504114722222,0.114227469136
2.25,1.165171,0.516881944444,0.0947484567901
2.3,1.192954,0.517644166667,0.00857500000001
2.35,1.2174785,0.509355,0.0468449074074
2.4,1.242346,0.524408888889,0.0516617283951
2.45,1.270815,0.523646666667,-0.0649476851852
2.5,1.295854,0.507258888889,0.0088925925926
2.55,1.3203785,0.512403888889,0.246875308642
2.6,1.345246,0.545941666667,0.198654166667
2.65,1.375773,0.561948333333,-0.38243441358
2.7,1.405271,0.505734444444,-0.910061574074
2.75,1.4267085,0.4398975,-0.821770833333
2.8,1.448146,0.398261111111,-0.216651080247
2.85,1.463581,0.415792222222,0.443570987654
2.9,1.4877625,0.4724825,0.545200617284
2.95,1.513316,0.488679722222,0.263284259259
3,1.537326,0.489823055556,0.0856441358025
3.05,1.562022,0.490585277778,0.032500308642
3.1,1.586375,0.491728611111,0.0327649691358
3.15,1.611071,0.495063333333,0.0229725308642
3.2,1.63611,0.494682222222,0.00539907407408
3.25,1.6606345,0.492776666667,0.0371583333333
3.3,1.6849875,0.498016944444,0.0759575617284
3.35,1.710541,0.502018611111,0.080562654321
3.4,1.7350655,0.507735277778,0.0465273148148
3.45,1.7614765,0.509450277778,-0.035887962963
3.5,1.7865155,0.502209166667,-0.0793452160494
3.55,1.8115545,0.497064166667,-0.0395932098765
3.6,1.8359075,0.498016944444,0.00619305555556
3.65,1.8612895,0.499827222222,0.0139740740741
3.7,1.885814,0.503066666667,-0.0375288580247
3.75,1.9123965,0.493157777778,-0.039487345679
3.8,1.93452,0.493634166667,0.0513970679012
3.85,1.961274,0.502685555556,0.0690234567901
3.9,1.985284,0.503257222222,0.0452569444444
3.95,2.0115235,0.506020277778,0.0478506172839
4,2.036391,0.502113888889,0.149586111111
4.05,2.060401,0.519168611111,0.302877469136
4.1,2.0880125,0.540606111111,0.409800308642
4.15,2.116996,0.541558888889,0.773073302469
4.2,2.1387765,0.595390833333,1.27841604938
4.25,2.168103,0.7623175,0.25640308642
4.3,2.231215,0.671136666667,-1.53587777778
4.35,2.242534,0.441898333333,-0.522281018519
4.4,2.2516235,0.619400833333,0.507089506173
4.45,2.316622,0.588721388889,-0.165095216049
4.5,2.30496,0.641695833333,-1.5307433642
4.55,2.3949975,0.441993611111,-2.90666033951
4.6,2.3534945,0.173024444444,-1.10035246914
4.65,2.386594,0.346239444444,0.618723302469
4.7,2.4004855,0.332900555556,0.752482716049
4.75,2.417121,0.396260277778,1.05924540123
4.8,2.4389015,0.453712777778,0.938417299383
4.85,2.4632545,0.50421,0.60025529321
4.9,2.4910375,0.5184445,0.15646199074
4.95,2.5164195,0.50721125,-0.0797475000004
5,2.540944,0.497921666667,-0.168292314815
