"Latest: Time (s)","Latest: Position (m)","Latest: Velocity (m/s)","Latest: Acceleration (m/s²)"
0.05,0.1775025,0.00247722222222,0.161474660494
0.1,0.178017,0.000524027777778,0.567717932099
0.15,0.176988,0.0212088333333,1.33222152778
0.2,0.176645,0.109188333333,2.43646979938
0.25,0.183505,0.286786111111,3.07412162037
0.3,0.2045995,0.475055,2.5442025
0.35,0.235641,0.574334444444,1.34336373457
0.4,0.2666825,0.581766111111,0.589240123457
0.45,0.2927505,0.595105,0.542289351852
0.5,0.3239635,0.641886388889,0.478347376543
0.55,0.3586065,0.659989166667,0.163718981481
0.6,0.391363,0.653129166667,-0.0617188271605
0.65,0.424291,0.637313055556,0.000793981481475
0.7,0.453446,0.648651111111,0.16377191358
0.75,0.488775,0.667801944444,0.0984007716049
0.8,0.5218745,0.660179722222,-0.0106922839506
0.85,0.554288,0.659226944444,-0.00545200617284
0.9,0.587559,0.660751388889,-0.00481682098765
0.95,0.6206585,0.658941111111,0.000635185185184
1,0.6532435,0.660275,0.010162962963
1.05,0.686686,0.661418333333,-0.00317592592593
1.1,0.719614,0.659036388889,5.29320987651E-05
1.15,0.7523705,0.660370277778,0.0199554012346
1.2,0.7856415,0.661894722222,0.0240841049383
1.25,0.8185695,0.663609722222,0.00756929012346
1.3,0.852012,0.663895555556,-0.0317063271605
1.35,0.8851115,0.661037222222,-0.0663239197531
1.4,0.918554,0.652652777778,-0.0188438271605
1.45,0.949767,0.654177222222,0.108352006173
1.5,0.983038,0.671994166667,0.0926841049383
1.55,1.018367,0.667135,0.00254074074074
1.6,1.0494085,0.666563333333,0.00931604938272
1.65,1.0847375,0.669516944444,0.0272600308642
1.7,1.117151,0.660084444444,0.274664660494
1.75,1.1499075,0.685237777778,0.609407253086
1.8,1.1838645,0.725063888889,0.681236111111
1.85,1.216621,0.844542222222,-0.745707407407
1.9,1.2867645,0.653605555556,-2.13443395062
1.95,1.2805905,0.481438611111,-0.928111419753
2,1.319178,0.572333611111,0.246504783951
2.05,1.3447315,0.56938,0.425521141975
2.1,1.374401,0.6113975,0.474906790123
2.15,1.406643,0.6234025,0.307482561728
2.2,1.436484,0.642076944444,0.180816049383
2.25,1.4719845,0.640838333333,0.0675413580247
2.3,1.5007965,0.635312222222,0.187114969136
2.35,1.53321,0.666182222222,0.223585185185
2.4,1.5693965,0.665515277778,0.189179320988
2.45,1.600438,0.661799444444,0.551764197531
2.5,1.6328515,0.709819444444,0.988348148148
2.55,1.668695,0.797284444444,0.662180555556
2.6,1.7144855,0.836443611111,-0.725275617284
2.65,1.761305,0.713058888889,-1.83303858025
2.7,1.7872015,0.564044444444,-1.33193040123
2.75,1.8094965,0.551658333333,-0.231525
2.8,1.839509,0.598820833333,0.0130212962963
2.85,1.875181,0.565283055556,0.0413399691358
2.9,1.895075,0.550038611111,0.944785030864
2.95,1.9244015,0.655892222222,1.76893780864
3,1.959902,0.764794722222,1.66847268519
3.05,1.9954025,0.938867222222,-0.442565277778
3.1,2.0760075,0.729351388889,-2.58742685185
3.15,2.070005,0.483820555556,-1.26565941358
3.2,2.103276,0.588626111111,0.608825
3.25,2.1356895,0.622449722222,1.2906433642
3.3,2.1645015,0.702387777778,1.79540385802
3.35,2.198287,0.867980555556,0.920330401235
3.4,2.2605415,0.876174444444,-1.31165740741
3.45,2.299129,0.643125,-1.97574351852
3.5,2.3109625,0.619115,-1.36226049383
3.55,2.3658425,0.534984722222,-0.912602314815
3.6,2.365671,0.458571944444,0.682506481481
3.65,2.396884,0.641981666667,1.39486666667
3.7,2.4378725,0.681807777778,0.518522839506
3.75,2.464455,0.720585833333,-0.804197376543
3.8,2.5208785,0.563949166667,-1.29318410494
3.85,2.519335,0.444756666667,0.973474228395
3.9,2.5483185,0.663419166667,3.02644567901
3.95,2.5867345,0.851878611111,2.79883765432
4,2.624636,1.14495305556,-0.206964506173
4.05,2.7407415,0.761078888889,-0.152920833333
4.1,2.703183,0.319085277778,18.1549688272
4.15,2.729594,1.92241972222,41.2569186728
4.2,2.782759,4.60934833333,48.1854657407
4.25,2.7870465,12.6855691667,-42.6355881173
4.3,5.2298925,1.02156833333,-136.57931821
4.35,2.9403675,-11.4808769444,-49.298733642
4.4,2.8806855,-3.92506333333,46.5612442901
4.45,2.8947485,-0.819103055556,44.5582407407
4.5,2.9369375,0.905329444444,22.9609387346
4.55,3.0113685,0.888560555556,4.03988364198
4.6,3.036236,0.644554166667,0.392650308642
4.65,3.053729,0.770987777778,1.68419351852
4.7,3.1094665,0.923432222222,3.30418040123
4.75,3.1561145,0.891514166667,12.4024671296
4.8,3.231403,1.41811444444,28.8139849537
4.85,3.166576,3.43066694444,34.8393516204
4.9,3.204992,10.5378175,-58.7856743055
4.95,5.225605,0.940629861111,-211.250629938
5,3.3138945,-18.5904094444,-316.872345525
