"Latest: Time (s)","Latest: Position (m)","Latest: Velocity (m/s)","Latest: Acceleration (m/s²)"
0.05,0.1826475,-0.001715,0.271266419753
0.1,0.18179,0.0114333333333,0.414654182099
0.15,0.184191,0.0227523333333,0.883701388889
0.2,0.184191,0.0506877777778,2.16348308642
0.25,0.1829905,0.209325277778,3.92372944444
0.3,0.197911,0.501828055556,4.49728049383
0.35,0.236327,0.742213888889,3.41973117284
0.4,0.2786875,0.855499166667,1.94472530864
0.45,0.3239635,0.907425555556,0.947008179012
0.5,0.3702685,0.928863055556,0.44076558642
0.55,0.417088,0.941820833333,0.220568055556
0.6,0.464765,0.947346944444,0.121532098765
0.65,0.5119275,0.950491111111,0.107875617284
0.7,0.5596045,0.95697,0.123702314815
0.75,0.6076245,0.96383,0.12264367284
0.8,0.6559875,0.970404166667,0.0933192901235
0.85,0.7046935,0.975263333333,0.025725
0.9,0.753914,0.972881388889,-0.0372641975309
0.95,0.8021055,0.967831666667,-0.0343529320988
1,0.850297,0.968975,-0.0148209876543
1.05,0.8991745,0.967926944444,-0.0155091049383
1.1,0.9471945,0.965735555556,0.00778101851851
1.15,0.995386,0.969165555556,0.0203259259259
1.2,1.0442635,0.970118333333,-0.00365231481482
1.25,1.0926265,0.96726,0.00375817901234
1.3,1.140818,0.9681175,0.0545200617284
1.35,1.1893525,0.971356944444,0.11962654321
1.4,1.2373725,0.983933611111,0.1071875
1.45,1.2881365,0.988983333333,-0.0269424382716
1.5,1.3371855,0.977931111111,-0.105864197531
1.55,1.3855485,0.972119166667,-0.0724640432099
1.6,1.434083,0.971356944444,-0.0356233024691
1.65,1.482789,0.970308888889,-0.0254074074074
1.7,1.531152,0.968689166667,-0.0226020061729
1.75,1.579515,0.968879722222,-0.0370524691358
1.8,1.628221,0.965926111111,-0.0643654320988
1.85,1.676241,0.960590555556,-0.0536731481481
1.9,1.7240895,0.958685,0.00206435185188
1.95,1.7721095,0.959066111111,0.0885024691358
2,1.819615,0.966688333333,0.1715
2.05,1.8681495,0.984028888889,0.10978117284
2.1,1.919085,0.982885555556,-0.0447276234568
2.15,1.9669335,0.972023888889,-0.0678060185185
2.2,2.0156395,0.971642777778,0.00206435185185
2.25,2.064174,0.971738055556,0.0911490740741
2.3,2.112194,0.982695,0.148633333333
2.35,2.162615,0.990888888889,0.145986728395
2.4,2.2121785,0.990888888889,0.19637808642
2.45,2.2601985,1.00946805556,0.174305401235
2.5,2.3113055,1.04748388889,-0.482740740741
2.55,2.372188,0.963639444444,-1.1061220679
2.6,2.4083745,0.868838055556,-0.53720787037
2.65,2.4515925,0.900565555556,0.25211558642
2.7,2.4989265,0.934389166667,0.384022376543
2.75,2.5466035,0.949443055556,0.249468981481
2.8,2.594109,0.953921111111,0.139687808642
2.85,2.641786,0.959733055556,0.107240432099
2.9,2.690149,0.964592222222,0.0941662037037
2.95,2.7383405,0.968784444444,0.0822035493827
3,2.786875,0.973357777778,0.0546788580247
3.05,2.835581,0.979169722222,-0.0488563271605
3.1,2.886002,0.9646875,-0.0911490740741
3.15,2.9311065,0.964401666667,-0.0323944444444
3.2,2.9822135,0.967831666667,-0.0551023148148
3.25,3.029033,0.954206944444,0.0215962962963
3.3,3.0765385,0.961638611111,0.241582098765
3.35,3.12473,0.980884722222,0.374653395062
3.4,3.173779,1.00984916667,0.280804783951
3.45,3.2260865,1.03309694444,-0.268683333333
3.5,3.281481,0.971642777778,-0.64656558642
3.55,3.3197255,0.959733055556,-0.737979320988
3.6,3.3818085,0.885321111111,-0.459080092593
3.65,3.4068475,0.850925833333,0.883383796296
3.7,3.456068,1.00489472222,1.61977515432
3.75,3.5118055,1.08626194444,1.05870549383
3.8,3.568572,1.10598444444,0.493464783951
3.85,3.6236235,1.09531333333,0.596057777778
3.9,3.674216,1.148021,1.06857203704
3.95,3.7368135,1.22832111111,1.16128790123
4,3.801812,1.27329222222,1.06503617284
