"Latest: Time (s)","Latest: Position (m)","Latest: Velocity (m/s)","Latest: Acceleration (m/s²)"
0.05,0.1761305,0.00800333333333,0.480030617284
0.1,0.1768165,0.0168641666667,1.0339332716
0.15,0.176302,0.0596248333333,1.96885175926
0.2,0.176645,0.205418888889,2.95037166667
0.25,0.1939665,0.412552777778,2.81459024691
0.3,0.222264,0.535746944444,1.64408157407
0.35,0.2505615,0.5856725,0.263390123457
0.4,0.286062,0.532031111111,-0.535249382716
0.45,0.3030405,0.4810575,-0.346811111111
0.5,0.3294515,0.507449444444,-0.195478240741
0.55,0.357749,0.475531388889,-0.22681404321
0.6,0.3760995,0.463145277778,0.0633067901235
0.65,0.4014815,0.490204166667,0.207970216049
0.7,0.4268635,0.495063333333,0.155567438272
0.75,0.4508735,0.500113055556,0.139370216049
0.8,0.4755695,0.520788333333,-0.0619834876543
0.85,0.505925,0.493443611111,-0.211463734568
0.9,0.5246185,0.472768333333,0.105970061728
0.95,0.550172,0.505543888889,0.388733333333
1,0.5757255,0.530316111111,0.317169135802
1.05,0.6031655,0.553373333333,-0.0729404320988
1.1,0.633864,0.522789166667,-0.457968518519
1.15,0.655816,0.483820555556,-0.394661728395
1.2,0.680512,0.474388055556,-0.12560787037
1.25,0.7029785,0.474959722222,0.103852777778
1.3,0.7273315,0.490775833333,0.199395216049
1.35,0.752199,0.503066666667,0.125290277778
1.4,0.778267,0.504495833333,0.0200083333333
1.45,0.802963,0.499446111111,0.00640478395063
1.5,0.827659,0.502971388889,0.0348822530864
1.55,0.8532125,0.506973055556,0.00206435185185
1.6,0.878766,0.504305277778,-0.0466331790124
1.65,0.903805,0.498683888889,-0.0322356481482
1.7,0.9283295,0.498493333333,0.0297478395062
1.75,0.9533685,0.503543055556,0.061612962963
1.8,0.9787505,0.507544722222,0.0499149691358
1.85,1.0044755,0.507068333333,0.0619834876543
1.9,1.029343,0.508592777778,0.15133287037
1.95,1.054382,0.526505,0.153397222222
2,1.0826795,0.531745277778,0.00232901234568
2.05,1.10789,0.528410555556,-0.183197993827
2.1,1.1361875,0.511260555556,-0.309652777778
2.15,1.1595115,0.486107222222,-0.211834259259
2.2,1.1835215,0.484392222222,0.00127037037037
2.25,1.2075315,0.491919166667,0.124284567901
2.3,1.232742,0.501732777778,0.154297067901
2.35,1.2579525,0.506973055556,0.185685802469
2.4,1.2833345,0.516310277778,0.28170462963
2.45,1.3094025,0.532602777778,0.352580709877
2.5,1.3351275,0.565378333333,0.125237345679
2.55,1.3666835,0.577383333333,-0.613483024691
2.6,1.399097,0.483534722222,-0.939597685185
2.65,1.412817,0.427701944444,-0.268577469136
2.7,1.4366555,0.463335833333,0.343211728395
2.75,1.4599795,0.494586944444,0.392279783951
2.8,1.4870765,0.512118055556,0.201988888889
2.85,1.512287,0.507449444444,0.0904080246914
2.9,1.5371545,0.511355833333,0.149268518519
2.95,1.562365,0.531459444444,0.0850089506173
3,1.592206,0.522312777778,-0.0104276234568
3.05,1.6143295,0.516596111111,0.117509259259
3.1,1.6421125,0.539081666667,0.17880462963
3.15,1.6698955,0.539272222222,0.130160030864
3.2,1.6952775,0.548514166667,0.0656358024691
3.25,1.7234035,0.570618611111,-0.411017746914
3.3,1.757189,0.509640833333,-0.861840432099
3.35,1.7748535,0.440945555556,-0.523075
3.4,1.7971485,0.444089722222,0.103429320988
3.45,1.818586,0.468290277778,0.467496296296
3.5,1.8437965,0.503924166667,0.533449691358
3.55,1.86935,0.527838888889,0.433937345679
3.6,1.89679,0.551944166667,0.203576851852
3.65,1.9261165,0.541654166667,0.00804567901235
3.7,1.9477255,0.572905277778,-0.48104691358
3.75,1.9894,0.503447777778,-1.03207006173
3.8,2.0002045,0.402929722222,-0.413346759259
3.85,2.0207845,0.452855277778,0.394555864198
3.9,2.046681,0.490394722222,0.422556944444
3.95,2.072063,0.500494166667,0.282233950617
4,2.0965875,0.504781666667,0.322727006173
4.05,2.121455,0.529744444444,0.430285030864
4.1,2.149924,0.550800833333,0.438013117284
4.15,2.1751345,0.589293055556,0.127566358025
4.2,2.210978,0.584338611111,-0.518840432099
4.25,2.2372175,0.514309444444,-0.709978240741
4.3,2.2605415,0.478866111111,-0.276411419753
4.35,2.282665,0.486488333333,0.159749074074
4.4,2.307018,0.530506666667,0.00047638888891
4.45,2.339946,0.503638333333,-0.403395524691
4.5,2.360183,0.439135277778,0.0478506172839
4.55,2.377676,0.480009444444,0.910008641975
4.6,2.4035725,0.594533333333,0.67398441358
4.65,2.443875,0.593199444444,-0.272600308642
4.7,2.4687425,0.501256388889,-0.0735226851852
4.75,2.4886365,0.511736944444,1.20818574074
4.8,2.5085305,0.692764722222,1.13913052469
4.85,2.56221,0.786136944444,-1.62333219136
4.9,2.611602,0.466880166667,-3.30343935185
4.95,2.6001115,0.277163055556,-2.11359458333
5,2.6217205,0.315941111111,-0.637789444445
