"Latest: Time (s)","Latest: Position (m)","Latest: Velocity (m/s)","Latest: Acceleration (m/s²)"
0.05,0.176645,0.00247722222222,0.641304135802
0.1,0.1764735,0.0223902777778,1.09584794753
0.15,0.1775025,0.0683713333333,1.85677333333
0.2,0.1778455,0.202751111111,2.62863978395
0.25,0.195167,0.388066388889,2.37660888889
0.3,0.222607,0.470958055556,1.48873645062
0.35,0.244216,0.51107,0.913608024691
0.4,0.271999,0.558327777778,0.407418364198
0.45,0.3013255,0.574334444444,-0.347658024691
0.5,0.334768,0.502113888889,-0.660751388889
0.55,0.3496885,0.458571944444,-0.108669598765
0.6,0.3750705,0.508592777778,0.188067746914
0.65,0.4035395,0.512785,-0.109304783951
0.7,0.428064,0.489060833333,-0.298589969136
0.75,0.4522455,0.464098055556,-0.158849228395
0.8,0.4731685,0.464574444444,0.165148148148
0.85,0.49735,0.4913475,0.30483595679
0.9,0.523075,0.507354166667,0.202835802469
0.95,0.5488,0.509926666667,0.0900904320988
1,0.5736675,0.515262222222,-0.0058225308642
1.05,0.600936,0.509926666667,-0.0928429012346
1.1,0.624946,0.499827222222,-0.0728875
1.15,0.649985,0.503447777778,-0.0525086419753
1.2,0.6758815,0.498588611111,-0.077175
1.25,0.700406,0.48706,0.0357291666667
1.3,0.723044,0.500494166667,0.162766203704
1.35,0.7503125,0.516500833333,0.0689175925926
1.4,0.776209,0.507830555556,-0.0417104938272
1.45,0.8007335,0.503733611111,-0.0148209876543
1.5,0.8261155,0.506591944444,0.0175205246914
1.55,0.8514975,0.508592777778,0.00116450617283
1.6,0.877051,0.508688055556,-0.0495444444444
1.65,0.902776,0.501732777778,-0.0596544753086
1.7,0.927129,0.497064166667,0.0363643518519
1.75,0.951825,0.504876944444,0.145616203704
1.8,0.97755,0.514976388889,0.195266512346
1.85,1.003275,0.526886111111,0.191561265432
1.9,1.0305435,0.534127222222,0.161548765432
1.95,1.05644,0.543940833333,0.0795569444445
2,1.0847375,0.552325277778,-0.191614197531
2.05,1.1132065,0.530125555556,-0.522969135802
2.1,1.139103,0.484678055556,-0.543295061728
2.15,1.1608835,0.454665555556,-0.166153858025
2.2,1.1821495,0.469433611111,0.205217746914
2.25,1.2075315,0.493824722222,0.242958333333
2.3,1.232742,0.499350833333,0.146833641975
2.35,1.257438,0.503066666667,0.13206558642
2.4,1.2829915,0.507544722222,0.227713888889
2.45,1.3080305,0.521455277778,0.358826697531
2.5,1.333927,0.550515,0.289062191358
2.55,1.3622245,0.584719722222,-0.35284537037
2.6,1.3985825,0.513547222222,-0.916519290123
2.65,1.413846,0.435991111111,-0.467708024691
2.7,1.436141,0.461525555556,0.143340123457
2.75,1.46118,0.477246388889,0.323944444444
2.8,1.483818,0.499255555556,0.355280246914
2.85,1.511258,0.514309444444,0.354539197531
2.9,1.536297,0.522122222222,0.529585648148
2.95,1.561336,0.560138055556,0.726069598765
3,1.589119,0.645221111111,0.033611882716
3.05,1.634395,0.580146388889,-0.954524537037
3.1,1.6472575,0.50078,-1.03598703704
3.15,1.6822435,0.4587625,-0.63756712963
3.2,1.6945915,0.408074722222,0.345329012346
3.25,1.715686,0.499255555556,1.09844691358
3.3,1.7450125,0.574620277778,0.720564660494
3.35,1.774682,0.615780277778,-0.462997067901
3.4,1.814813,0.508021111111,-1.26306574074
3.45,1.8249315,0.407217222222,-0.575160185185
3.5,1.847055,0.4501875,0.229989969136
3.55,1.871751,0.476103055556,0.302454012346
3.6,1.8966185,0.478866111111,0.293720216049
3.65,1.9182275,0.497254722222,0.348769598765
3.7,1.945839,0.524218333333,0.233324691358
3.75,1.97225,0.523456111111,0.0556845679012
3.8,1.997632,0.527743611111,-0.0817271604938
3.85,2.026101,0.5136425,-0.171182407407
3.9,2.049082,0.4982075,-0.0501266975309
3.95,2.073778,0.516500833333,-0.0471095679012
4,2.1027615,0.502780833333,-0.181821759259
4.05,2.124542,0.482391388889,-0.0562138888889
4.1,2.148895,0.495539722222,0.111845524691
4.15,2.1747915,0.501351666667,0.166153858025
4.2,2.1991445,0.50764,0.272917901235
4.25,2.224355,0.532602777778,0.303089197531
4.3,2.25351,0.542321111111,0.232689506173
4.35,2.2783775,0.552039444444,0.177640123457
4.4,2.3075325,0.576906944444,-0.173776080247
4.45,2.339603,0.537461944444,-0.549541049383
4.5,2.360869,0.501542222222,-0.507407098765
4.55,2.389681,0.47334,-0.182774537037
4.6,2.4070025,0.467528055556,0.435895833333
4.65,2.4320415,0.543940833333,0.61612962963
4.7,2.4670275,0.534603611111,0.618564506173
4.75,2.4814335,0.587482777778,0.839354876543
4.8,2.52448,0.664467222222,0.168964552469
4.85,2.555007,0.604061111111,-0.724042299383
4.9,2.5785025,0.6292335,-2.2906524537
4.95,2.631496,0.414982361111,-4.51112753086
5,2.6179475,0.0659322222222,-5.96609330247
