"Latest: Time (s)","Latest: Position (m)","Latest: Velocity (m/s)","Latest: Acceleration (m/s²)"
0.05,0.1864205,-0.0196272222222,0.439558734568
0.1,0.1860775,-0.0151015277778,1.02740145062
0.15,0.182819,0.0306985,1.96321449074
0.2,0.1826475,0.184267222222,2.76314554012
0.25,0.199969,0.367581666667,2.43873529321
0.3,0.224322,0.461906666667,1.39168015432
0.35,0.249018,0.491061666667,0.545624074074
0.4,0.274057,0.4947775,0.134659259259
0.45,0.2985815,0.492871944444,0.0262543209877
0.5,0.323106,0.494682222222,0.0227078703704
0.55,0.348145,0.495349166667,0.0362584876543
0.6,0.3726695,0.497159444444,0.0572725308642
0.65,0.397537,0.502495,0.0373700617284
0.7,0.4227475,0.508878611111,-0.106975771605
0.75,0.450016,0.489060833333,-0.191296604938
0.8,0.471282,0.475340833333,-0.0207493827161
0.85,0.495978,0.489156111111,0.130954012346
0.9,0.5208455,0.494682222222,0.182404012346
0.95,0.5451985,0.506877777778,0.218768364198
1,0.5716095,0.5170725,0.211304938272
1.05,0.596477,0.532698055556,0.0965481481481
1.1,0.625289,0.536985555556,-0.19378441358
1.15,0.6518715,0.5102125,-0.40133117284
1.2,0.6765675,0.479247222222,-0.277046604938
1.25,0.698348,0.473911666667,0.0237135802469
1.3,0.7228725,0.490680555556,0.185791666667
1.35,0.748083,0.499636666667,0.211252006173
1.4,0.7729505,0.5084975,0.255503240741
1.45,0.7983325,0.525361666667,0.268577469136
1.5,0.825258,0.544798333333,0.110998611111
1.55,0.8542415,0.539939166667,-0.141381635802
1.6,0.8792805,0.526505,-0.331090277778
1.65,0.906549,0.514214166667,-0.569072993827
1.7,0.933989,0.452093055556,-0.452251851852
1.75,0.949081,0.43904,0.164248302469
1.8,0.9739485,0.492871944444,0.365972530864
1.85,1.001217,0.5033525,0.0850089506173
1.9,1.025913,0.487726944444,-0.0230254629629
1.95,1.0487225,0.487250555556,0.0870733024691
2,1.0734185,0.5067825,0.0570608024691
2.05,1.10103,0.50078,-0.0964422839506
2.1,1.124011,0.485821388889,-0.0711407407407
2.15,1.148364,0.490013611111,0.0218609567901
2.2,1.17306,0.494491666667,0.0208023148148
2.25,1.1982705,0.492967222222,-0.00317592592591
2.3,1.2222805,0.491538055556,0.007675154321
2.35,1.247148,0.494491666667,0.0113804012346
2.4,1.2720155,0.493253055556,0.00788688271605
2.45,1.2963685,0.493824722222,0.0263072530864
2.5,1.321236,0.496968888889,0.0256191358025
2.55,1.346275,0.496873611111,0.0138152777778
2.6,1.3707995,0.498302777778,0.000158796296304
2.65,1.3961815,0.498016944444,-0.0280010802469
2.7,1.4208775,0.493538888889,-0.0205905864197
2.75,1.4452305,0.494110555556,0.0165677469136
2.8,1.470098,0.497731111111,0.0130212962963
2.85,1.4953085,0.496683055556,-0.0116450617284
2.9,1.519833,0.494396388889,-0.0013762345679
2.95,1.544529,0.495730277778,0.0244016975309
3,1.5693965,0.497731111111,0.0335060185185
3.05,1.594264,0.500208333333,0.0179969135802
3.1,1.6194745,0.501065833333,-0.0235547839506
3.15,1.644685,0.496683055556,-0.0426632716049
3.2,1.669038,0.49392,-0.0113274691358
3.25,1.693734,0.4964925,0.0142916666667
3.3,1.7189445,0.496397222222,0.0271012345679
3.35,1.743469,0.495539722222,0.0891905864198
3.4,1.7676505,0.507925833333,0.0999887345679
3.45,1.7947475,0.512022777778,0.00354645061726
3.5,1.819615,0.504114722222,-0.0332942901235
3.55,1.8444825,0.504972222222,-0.00905138888887
3.6,1.8698645,0.508783333333,-0.0449393518518
3.65,1.8966185,0.4964925,-0.0125449074074
3.7,1.918742,0.496206666667,0.178487037037
3.75,1.9439525,0.531173611111,0.0984537037037
3.8,1.974994,0.516119722222,-0.131377469136
3.85,1.99626,0.492109722222,0.0418163580247
3.9,2.0207845,0.519930833333,0.21310462963
3.95,2.048739,0.540415555556,-0.0363643518518
4,2.0780655,0.509450277778,-0.178539969136
4.05,2.0983025,0.500017777778,0.0372112654321
4.1,2.1260855,0.521264722222,0.13460632716
4.15,2.151296,0.530316111111,-0.0287950617284
4.2,2.1809655,0.510879444444,-0.087337962963
4.25,2.201374,0.505734444444,0.104064506173
4.3,2.2295,0.533936666667,0.0984537037037
4.35,2.25694,0.526028611111,-0.0607660493827
4.4,2.282665,0.513928333333,-0.0191614197531
4.45,2.3071895,0.515738611111,0.113115895062
4.5,2.3318855,0.551563055556,-0.165783333333
4.55,2.367043,0.510974722222,-0.595856635802
4.6,2.384536,0.443994444444,-0.167688888889
4.65,2.405459,0.480295277778,0.594056944444
4.7,2.4337565,0.515833888889,1.13417608025
4.75,2.4550225,0.597201111111,1.3438083642
4.8,2.489494,0.715631388889,0.286320308642
4.85,2.5345985,0.685428333333,-1.6523495679
4.9,2.570442,0.449272833333,-1.78293305556
4.95,2.567355,0.40131,-0.124607453704
5,2.601998,0.526505,1.33280907407
